TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,WeightKg,BMI,Fat,TotalActiveMinutes,ActivityRatio,VeryActiveRatio,SedentaryPercentage,ActivitySleepRatio,StepsPerActiveMinute,CaloriesPerStep
8940,5.90999984741211,5.90999984741211,0.0,0.980000019073486,0.930000007152557,4.0,0.0,14,15,331,1080,2116,1.0,433.0,463.0,69.6999969482422,27.25,23.5,360,0.2498265093684941,0.038781163434903045,0.75,0.8294930875576036,24.764542936288088,0.23666256570853372
5401,3.5699999332428,3.5699999332428,0.0,0.0500000007450581,0.360000014305115,3.16000008583069,0.0,1,9,248,1182,1876,1.0,433.0,463.0,62.5,24.3899993896484,23.5,258,0.17904233171408743,0.003861003861003861,0.8208333333333333,0.5944700460829493,20.853281853281853,0.34727878563495
4803,3.17000007629395,3.17000007629395,0.0,0.0,0.0,3.17000007629395,0.0,0,0,222,1218,1788,1.0,433.0,463.0,62.5,24.3899993896484,23.5,222,0.15405968077723803,0.0,0.8458333333333333,0.511520737327189,21.53811659192825,0.37218984179850123
13743,9.07999992370605,9.07999992370605,0.0,0.419999986886978,0.970000028610229,7.69999980926514,0.0,6,21,432,844,2486,1.0,126.0,137.0,62.5,24.3899993896484,23.5,459,0.35199386503067487,0.013043478260869565,0.5861111111111111,3.6141732283464565,29.87608695652174,0.1808789289871944
9601,6.34999990463257,6.34999990463257,0.0,1.37000000476837,1.5,3.47000002861023,0.0,20,25,273,1122,2094,1.0,433.0,463.0,62.5,24.3899993896484,23.5,318,0.22068008327550312,0.06269592476489028,0.7791666666666667,0.7327188940092166,30.09717868338558,0.21807956675692564
6890,4.55000019073486,4.55000019073486,0.0,0.340000003576279,0.200000002980232,4.01000022888184,0.0,5,5,308,1122,2085,1.0,433.0,463.0,62.5,24.3899993896484,23.5,318,0.22068008327550312,0.01567398119122257,0.7791666666666667,0.7327188940092166,21.598746081504704,0.3025685676969961
8563,5.65999984741211,5.65999984741211,0.0,0.0,0.0,5.65000009536743,0.0,0,0,395,1045,2173,1.0,433.0,463.0,62.5,24.3899993896484,23.5,395,0.2741151977793199,0.0,0.7256944444444444,0.9101382488479263,21.623737373737374,0.2537365716954694
8095,5.34999990463257,5.34999990463257,0.0,0.589999973773956,0.25,4.51000022888184,0.0,18,10,340,993,2225,1.0,433.0,463.0,70.3000030517578,27.4599990844727,23.5,368,0.2701908957415565,0.04878048780487805,0.6895833333333333,0.847926267281106,21.937669376693766,0.2748270750988142
9148,6.05000019073486,6.05000019073486,0.0,0.430000007152557,2.02999997138977,3.58999991416931,0.0,12,41,283,1062,2223,1.0,103.0,121.0,62.5,24.3899993896484,23.5,336,0.24017155110793423,0.03560830860534125,0.7375,3.230769230769231,27.14540059347181,0.24297737457645643
9557,6.32000017166138,6.32000017166138,0.0,1.96000003814697,0.889999985694885,3.46000003814697,0.0,27,14,312,1087,2098,1.0,433.0,463.0,62.5,24.3899993896484,23.5,353,0.24496877168632894,0.07627118644067797,0.7548611111111111,0.8133640552995391,26.997175141242938,0.21950198786356978
9451,6.25,6.25,0.0,0.0199999995529652,0.270000010728836,5.94999980926514,0.0,1,11,367,985,2185,1.0,433.0,463.0,62.5,24.3899993896484,23.5,379,0.27765567765567767,0.002631578947368421,0.6840277777777778,0.8732718894009217,24.871052631578948,0.23116800677105376
7833,5.17999982833862,5.17999982833862,0.0,1.01999998092651,1.85000002384186,2.30999994277954,0.0,15,29,197,1096,1918,1.0,171.0,179.0,62.5,24.3899993896484,23.5,241,0.18011958146487295,0.06198347107438017,0.7611111111111111,1.4011627906976745,32.36776859504132,0.24483022721470513
10319,6.82000017166138,6.82000017166138,0.0,0.469999998807907,1.88999998569489,4.46000003814697,0.0,7,29,293,1111,2105,1.0,433.0,463.0,62.5,24.3899993896484,23.5,329,0.22831367106176267,0.021212121212121213,0.7715277777777778,0.7580645161290323,31.26969696969697,0.20397286821705427
3428,2.26999998092651,2.26999998092651,0.0,0.0,0.0,2.26999998092651,0.0,0,0,190,1121,1692,1.0,115.0,129.0,69.9000015258789,27.3199996948242,23.5,190,0.1448170731707317,0.0,0.7784722222222222,1.6379310344827587,17.94764397905759,0.49343832020997375
7891,5.21999979019165,5.21999979019165,0.0,0.0,0.0,5.21999979019165,0.0,0,0,383,1057,2066,1.0,433.0,463.0,69.1999969482422,27.0400009155273,23.5,383,0.26578764746703676,0.0,0.7340277777777777,0.8824884792626728,20.549479166666668,0.2617840851495185
5267,3.48000001907349,3.48000001907349,0.0,0.600000023841858,0.280000001192093,2.59999990463257,0.0,21,10,237,1172,1953,1.0,433.0,463.0,62.5,24.3899993896484,23.5,268,0.18598195697432338,0.07806691449814127,0.8138888888888889,0.6175115207373272,19.57992565055762,0.3707289293849658
5232,3.46000003814697,3.46000003814697,0.0,0.0,0.0,3.46000003814697,0.0,0,0,252,1188,1842,1.0,433.0,463.0,62.5,24.3899993896484,23.5,252,0.17487855655794587,0.0,0.825,0.5806451612903226,20.679841897233203,0.35199694248041274
10611,7.01000022888184,7.01000022888184,0.0,1.00999999046326,0.5,5.51000022888184,0.0,14,8,370,1048,2262,1.0,433.0,463.0,62.5,24.3899993896484,23.5,392,0.27203331020124916,0.035623409669211195,0.7277777777777777,0.9032258064516129,27.0,0.2131549189596683
3755,2.48000001907349,2.48000001907349,0.0,0.0,0.0,2.48000001907349,0.0,0,0,202,1238,1722,1.0,433.0,463.0,62.5,24.3899993896484,23.5,202,0.14018043025676613,0.0,0.8597222222222223,0.46543778801843316,18.497536945812808,0.4584664536741214
8237,5.44000005722046,5.44000005722046,0.0,1.61000001430511,1.0,2.82999992370605,0.0,23,16,233,1116,1973,1.0,433.0,463.0,62.5,24.3899993896484,23.5,272,0.19582433405327573,0.08424908424908426,0.775,0.6267281105990783,30.17216117216117,0.23949987861131342
6543,4.32999992370605,4.32999992370605,0.0,1.79999995231628,0.5,2.01999998092651,0.0,66,35,238,1019,2666,1.0,123.0,134.0,62.5,24.3899993896484,23.5,339,0.24944812362030905,0.19411764705882353,0.7076388888888889,2.7338709677419355,19.24411764705882,0.4073960880195599
11451,7.57000017166138,7.57000017166138,0.0,0.430000007152557,1.62000000476837,5.51999998092651,0.0,6,30,339,1065,2223,1.0,433.0,463.0,69.0999984741211,27.0,23.5,375,0.260235947258848,0.015957446808510637,0.7395833333333334,0.8640552995391705,30.454787234042552,0.19411456514146
6435,4.25,4.25,0.0,0.740000009536743,1.12000000476837,2.39000010490417,0.0,11,18,220,1191,1889,1.0,433.0,463.0,62.5,24.3899993896484,23.5,249,0.17279666897987508,0.044,0.8270833333333333,0.5737327188940092,25.74,0.2935052827843381
9108,6.01999998092651,6.01999998092651,0.0,0.259999990463257,1.82000005245209,3.94000005722046,0.0,4,31,324,1081,2131,1.0,433.0,463.0,62.5,24.3899993896484,23.5,359,0.24913254684247052,0.011111111111111112,0.7506944444444444,0.8271889400921659,25.3,0.2339444505434186
6307,4.17000007629395,4.17000007629395,0.0,0.0,0.0,4.17000007629395,0.0,0,0,247,736,1452,1.0,433.0,463.0,62.5,24.3899993896484,23.5,247,0.25101626016260165,0.0,0.5111111111111111,0.5691244239631337,25.431451612903224,0.2301838934686113
7213,5.88000011444092,5.88000011444092,0.0,0.0,0.0,5.84999990463257,0.0,0,0,263,718,2947,1.0,425.0,439.0,62.5,24.3899993896484,23.5,263,0.26782077393075354,0.0,0.4986111111111111,0.6173708920187794,27.321969696969695,0.40851122816745217
6877,5.57999992370605,5.57999992370605,0.0,0.0,0.0,5.57999992370605,0.0,0,0,258,777,2898,2.0,400.0,430.0,62.5,24.3899993896484,23.5,258,0.24903474903474904,0.0,0.5395833333333333,0.6433915211970075,26.55212355212355,0.4213434137830765
7860,6.36999988555908,6.36999988555908,0.0,0.0,0.0,6.36999988555908,0.0,0,0,271,772,2984,1.0,384.0,415.0,62.5,24.3899993896484,23.5,271,0.2595785440613027,0.0,0.5361111111111111,0.7038961038961039,28.897058823529413,0.37959547131408217
6506,5.28000020980835,5.28000020980835,0.0,0.0700000002980232,0.419999986886978,4.78999996185303,0.0,1,8,256,944,2896,1.0,253.0,257.0,62.5,24.3899993896484,23.5,265,0.2190082644628099,0.0037593984962406013,0.6555555555555556,1.0433070866141732,24.458646616541355,0.4450591670508683
11140,9.02999973297119,9.02999973297119,0.0,0.239999994635582,1.25,7.53999996185303,0.0,3,24,335,556,3328,2.0,382.0,406.0,62.5,24.3899993896484,23.5,362,0.3939064200217628,0.008264462809917356,0.3861111111111111,0.9451697127937336,30.68870523415978,0.29871645274212366
12692,10.289999961853,10.289999961853,0.0,0.959999978542328,3.46000003814697,5.88000011444092,0.0,12,66,302,437,3394,1.0,591.0,612.0,62.5,24.3899993896484,23.5,380,0.46454767726161367,0.031496062992125984,0.3034722222222222,0.6418918918918919,33.31233595800525,0.2673914756164815
9105,7.38000011444092,7.38000011444092,0.0,1.82000005245209,1.49000000953674,4.07000017166138,0.0,22,30,191,890,3013,1.0,293.0,312.0,62.5,24.3899993896484,23.5,243,0.21428571428571427,0.09016393442622951,0.6180555555555556,0.826530612244898,37.3155737704918,0.33088073797496154
6708,5.44000005722046,5.44000005722046,0.0,0.879999995231628,0.370000004768372,4.19000005722046,0.0,10,8,179,757,2812,1.0,457.0,487.0,62.5,24.3899993896484,23.5,197,0.20628272251308902,0.050505050505050504,0.5256944444444445,0.43013100436681223,33.878787878787875,0.41913847071098526
8793,7.13000011444092,7.13000011444092,0.0,0.159999996423721,1.23000001907349,5.73000001907349,0.0,2,29,260,717,3061,1.0,454.0,468.0,62.5,24.3899993896484,23.5,291,0.288404360753221,0.00684931506849315,0.4979166666666667,0.6395604395604395,30.113013698630137,0.3480782351603366
6530,5.30000019073486,5.30000019073486,0.0,0.310000002384186,2.04999995231628,2.94000005722046,0.0,4,41,144,901,2729,1.0,425.0,434.0,62.5,24.3899993896484,23.5,189,0.17323556370302476,0.021052631578947368,0.6256944444444444,0.44366197183098594,34.36842105263158,0.4178533149594243
1664,1.35000002384186,1.35000002384186,0.0,0.0,0.0,1.35000002384186,0.0,0,0,72,1341,2241,1.0,433.0,463.0,62.5,24.3899993896484,23.5,72,0.05091937765205092,0.0,0.93125,0.16589861751152074,22.794520547945204,1.345945945945946
15126,12.2700004577637,12.2700004577637,0.0,0.759999990463257,3.24000000953674,8.27000045776367,0.0,9,66,408,469,3691,1.0,465.0,475.0,62.5,24.3899993896484,23.5,483,0.5068205666316894,0.01859504132231405,0.32569444444444445,1.036480686695279,31.25206611570248,0.24400079328353275
15050,12.2200002670288,12.2200002670288,0.0,1.20000004768372,5.11999988555908,5.88000011444092,0.0,15,95,281,542,3538,1.0,480.0,506.0,62.5,24.3899993896484,23.5,391,0.41862955032119914,0.03826530612244898,0.3763888888888889,0.8128898128898129,38.392857142857146,0.2350674373795761
9167,7.42999982833862,7.42999982833862,0.0,0.490000009536743,0.819999992847443,6.1100001335144,0.0,6,15,270,730,3064,1.0,370.0,380.0,62.5,24.3899993896484,23.5,291,0.2847358121330724,0.02054794520547945,0.5069444444444444,0.784366576819407,31.393835616438356,0.33420593368237345
6108,4.94999980926514,4.94999980926514,0.0,0.0700000002980232,0.349999994039536,4.53999996185303,0.0,1,8,216,765,2784,1.0,421.0,429.0,62.5,24.3899993896484,23.5,225,0.22704339051463168,0.004424778761061947,0.53125,0.533175355450237,27.02654867256637,0.4557210672777869
7047,5.71999979019165,5.71999979019165,0.0,0.0900000035762787,0.800000011920929,4.78000020980835,0.0,1,16,238,733,2908,1.0,432.0,449.0,62.5,24.3899993896484,23.5,255,0.25783619817997977,0.00390625,0.5090277777777777,0.5889145496535797,27.52734375,0.4125993189557321
9023,7.32000017166138,7.32000017166138,0.0,1.12999999523163,0.419999986886978,5.76999998092651,0.0,14,9,232,738,3033,1.0,442.0,461.0,62.5,24.3899993896484,23.5,255,0.25653923541247486,0.0546875,0.5125,0.5756207674943566,35.24609375,0.3361037234042553
9930,8.05000019073486,8.05000019073486,0.0,1.05999994277954,0.920000016689301,6.07000017166138,0.0,12,19,267,692,3165,1.0,433.0,447.0,62.5,24.3899993896484,23.5,298,0.3007063572149344,0.04013377926421405,0.48055555555555557,0.6866359447004609,33.21070234113712,0.3186990232604974
10144,8.22999954223633,8.22999954223633,0.0,0.319999992847443,2.02999997138977,5.88000011444092,0.0,4,36,263,728,3115,1.0,479.0,501.0,62.5,24.3899993896484,23.5,303,0.2936046511627907,0.013157894736842105,0.5055555555555555,0.63125,33.36842105263158,0.30704780680138
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2017,1.0,433.0,463.0,62.5,24.3899993896484,23.5,0,0.0,0.0,1.0,0.0,0.0,2017.0
7245,5.92000007629395,5.92000007629395,0.0,0.379999995231628,1.74000000953674,3.75999999046326,0.0,5,40,195,1131,2859,1.0,433.0,463.0,62.5,24.3899993896484,23.5,240,0.1749271137026239,0.02074688796680498,0.7854166666666667,0.5529953917050692,30.062240663900415,0.394562517250897
9454,7.67000007629395,7.67000007629395,0.0,0.0,0.0,7.67000007629395,0.0,0,0,313,729,3145,1.0,327.0,373.0,62.5,24.3899993896484,23.5,313,0.3000958772770853,0.0,0.50625,0.9542682926829268,30.10828025477707,0.33262823902696986
8161,6.61999988555908,6.61999988555908,0.0,0.340000003576279,0.730000019073486,5.53999996185303,0.0,4,15,251,757,3004,1.0,412.0,434.0,62.5,24.3899993896484,23.5,270,0.26264591439688717,0.014760147601476014,0.5256944444444445,0.6537530266343826,30.11439114391144,0.3680470472923303
8614,6.98999977111816,6.98999977111816,0.0,0.670000016689301,0.219999998807907,6.09000015258789,0.0,8,5,241,745,3006,1.0,414.0,428.0,62.5,24.3899993896484,23.5,254,0.254,0.03137254901960784,0.5173611111111112,0.6120481927710844,33.780392156862746,0.34892629135229253
6943,5.63000011444092,5.63000011444092,0.0,0.0799999982118607,0.660000026226044,4.86999988555908,0.0,1,16,207,682,2859,1.0,404.0,449.0,62.5,24.3899993896484,23.5,224,0.24696802646085997,0.0044444444444444444,0.4736111111111111,0.5530864197530864,30.857777777777777,0.41172235023041476
14370,11.6499996185303,11.6499996185303,0.0,0.370000004768372,2.30999994277954,8.97000026702881,0.0,5,46,439,577,3683,1.0,520.0,543.0,62.5,24.3899993896484,23.5,490,0.45880149812734083,0.010183299389002037,0.40069444444444446,0.9404990403071017,29.266802443991853,0.2562800083501496
14370,11.6499996185303,11.6499996185303,0.0,0.370000004768372,2.30999994277954,8.97000026702881,0.0,5,46,439,577,3683,1.0,520.0,543.0,62.5,24.3899993896484,23.5,490,0.45880149812734083,0.010183299389002037,0.40069444444444446,0.9404990403071017,29.266802443991853,0.2562800083501496
12857,10.4300003051758,10.4300003051758,0.0,0.680000007152557,6.21000003814697,3.53999996185303,0.0,9,125,192,1019,3287,1.0,433.0,463.0,62.5,24.3899993896484,23.5,326,0.24219910846953938,0.027522935779816515,0.7076388888888889,0.7511520737327189,39.318042813455655,0.25563851298802304
8232,6.67999982833862,6.67999982833862,0.0,0.0,0.569999992847443,6.09999990463257,0.0,0,12,253,746,2990,1.0,435.0,458.0,62.5,24.3899993896484,23.5,265,0.2618577075098814,0.0,0.5180555555555556,0.6077981651376146,30.94736842105263,0.36317259808089397
10613,8.60999965667725,8.60999965667725,0.0,0.0799999982118607,1.87999999523163,6.65000009536743,0.0,1,37,262,701,3172,1.0,416.0,431.0,62.5,24.3899993896484,23.5,300,0.2994011976047904,0.0033222591362126247,0.48680555555555555,0.7194244604316546,35.25913621262458,0.2988505747126437
9810,7.96000003814697,7.96000003814697,0.0,0.779999971389771,2.16000008583069,4.98000001907349,0.0,10,41,235,784,3069,1.0,354.0,366.0,62.5,24.3899993896484,23.5,286,0.26704014939309056,0.03484320557491289,0.5444444444444444,0.8056338028169014,34.181184668989545,0.3128121496279686
2752,2.23000001907349,2.23000001907349,0.0,0.0,0.0,2.23000001907349,0.0,0,0,68,241,1240,1.0,404.0,442.0,62.5,24.3899993896484,23.5,68,0.21935483870967742,0.0,0.1673611111111111,0.16790123456790124,39.88405797101449,0.4504177261169633
11596,7.57000017166138,7.57000017166138,0.0,1.37000000476837,0.790000021457672,5.40999984741211,0.0,19,13,277,767,2026,1.0,441.0,464.0,62.5,24.3899993896484,23.5,309,0.28690807799442897,0.06129032258064516,0.5326388888888889,0.6990950226244343,37.406451612903226,0.17470035353970856
4832,3.16000008583069,3.16000008583069,0.0,0.0,0.0,3.16000008583069,0.0,0,0,226,647,1718,2.0,455.0,488.0,62.5,24.3899993896484,23.5,226,0.2585812356979405,0.0,0.44930555555555557,0.4956140350877193,21.2863436123348,0.35547279122698117
17022,11.1199998855591,11.1199998855591,0.0,4.0,2.45000004768372,4.67000007629395,0.0,61,41,256,693,2324,1.0,357.0,418.0,62.5,24.3899993896484,23.5,358,0.3403041825095057,0.16991643454038996,0.48125,1.0,47.41504178272981,0.13652117723080537
16556,10.8599996566772,10.8599996566772,0.0,4.15999984741211,1.98000001907349,4.71000003814697,0.0,58,38,239,689,2254,1.0,377.0,409.0,62.5,24.3899993896484,23.5,335,0.32682926829268294,0.17261904761904762,0.47847222222222224,0.8862433862433863,49.273809523809526,0.13613577338889896
5771,3.76999998092651,3.76999998092651,0.0,0.0,0.0,3.76999998092651,0.0,0,0,288,521,1831,2.0,651.0,686.0,62.5,24.3899993896484,23.5,288,0.35555555555555557,0.0,0.36180555555555555,0.44171779141104295,19.968858131487888,0.31722106722106724
655,0.430000007152557,0.430000007152557,0.0,0.0,0.0,0.430000007152557,0.0,0,0,46,943,1397,1.0,350.0,402.0,62.5,24.3899993896484,23.5,46,0.046464646464646465,0.0,0.6548611111111111,0.13105413105413105,13.936170212765957,2.129573170731707
3727,2.4300000667572,2.4300000667572,0.0,0.0,0.0,2.4300000667572,0.0,0,0,206,622,1683,2.0,520.0,541.0,62.5,24.3899993896484,23.5,206,0.24849215922798554,0.0,0.43194444444444446,0.39539347408829173,18.004830917874397,0.45144849785407726
15482,10.1099996566772,10.1099996566772,0.0,4.28000020980835,1.6599999666214,4.17999982833862,0.0,69,28,249,756,2284,1.0,357.0,410.0,62.5,24.3899993896484,23.5,346,0.31368993653671806,0.1988472622478386,0.525,0.9664804469273743,44.61671469740634,0.14751663114383518
2713,1.76999998092651,1.76999998092651,0.0,0.0,0.0,1.76999998092651,0.0,0,0,148,598,1570,1.0,658.0,678.0,62.5,24.3899993896484,23.5,148,0.19812583668005354,0.0,0.4152777777777778,0.22458270106221548,18.20805369127517,0.578481945467944
12346,8.0600004196167,8.0600004196167,0.0,2.95000004768372,2.16000008583069,2.96000003814697,0.0,47,42,177,801,2066,1.0,399.0,431.0,62.5,24.3899993896484,23.5,266,0.24906367041198502,0.1760299625468165,0.55625,0.665,46.239700374531836,0.16732809589373937
11682,7.63000011444092,7.63000011444092,0.0,1.37999999523163,0.629999995231628,5.59999990463257,0.0,25,16,270,781,2105,1.0,322.0,353.0,62.5,24.3899993896484,23.5,311,0.2845379688929552,0.08012820512820513,0.5423611111111111,0.9628482972136223,37.44230769230769,0.1801763245741676
4112,2.69000005722046,2.69000005722046,0.0,0.0,0.0,2.6800000667572,0.0,0,0,272,443,1776,2.0,631.0,725.0,62.5,24.3899993896484,23.5,272,0.37988826815642457,0.0,0.3076388888888889,0.43037974683544306,15.062271062271062,0.43180160466812545
1807,1.17999994754791,1.17999994754791,0.0,0.0,0.0,1.17999994754791,0.0,0,0,104,582,1507,2.0,553.0,640.0,62.5,24.3899993896484,23.5,104,0.15138282387190685,0.0,0.4041666666666667,0.18772563176895307,17.20952380952381,0.8335176991150443
10946,7.19000005722046,7.19000005722046,0.0,2.9300000667572,0.569999992847443,3.69000005722046,0.0,51,11,201,732,2033,1.0,433.0,468.0,62.5,24.3899993896484,23.5,263,0.2640562248995984,0.19318181818181818,0.5083333333333333,0.6059907834101382,41.46212121212121,0.18571298072531287
11886,7.76000022888184,7.76000022888184,0.0,2.36999988555908,0.930000007152557,4.46000003814697,0.0,40,18,238,750,2093,1.0,412.0,453.0,62.5,24.3899993896484,23.5,296,0.282712511938873,0.13468013468013468,0.5208333333333334,0.7167070217917676,40.02020202020202,0.17607470345755868
10538,6.88000011444092,6.88000011444092,0.0,1.13999998569489,1.0,4.73999977111816,0.0,16,16,206,745,1922,1.0,347.0,391.0,62.5,24.3899993896484,23.5,238,0.241869918699187,0.06694560669456066,0.5173611111111112,0.6839080459770115,44.09205020920502,0.18237024385615333
11393,7.63000011444092,7.63000011444092,0.0,3.71000003814697,0.75,3.17000007629395,0.0,49,13,165,727,1999,1.0,421.0,457.0,62.5,24.3899993896484,23.5,227,0.23769633507853402,0.2149122807017544,0.5048611111111111,0.5379146919431279,49.969298245614034,0.17544321572757593
12764,8.32999992370605,8.32999992370605,0.0,2.78999996185303,0.639999985694885,4.90999984741211,0.0,46,15,270,709,2169,1.0,450.0,495.0,62.5,24.3899993896484,23.5,331,0.31796349663784823,0.13855421686746988,0.49236111111111114,0.7339246119733924,38.44578313253012,0.1699177438307873
1202,0.779999971389771,0.779999971389771,0.0,0.0,0.0,0.779999971389771,0.0,0,0,84,506,1463,2.0,775.0,843.0,62.5,24.3899993896484,23.5,84,0.14213197969543148,0.0,0.35138888888888886,0.10824742268041238,14.141176470588235,1.2161263507896924
5164,3.36999988555908,3.36999988555908,0.0,0.0,0.0,3.36999988555908,0.0,0,0,237,436,1747,2.0,622.0,686.0,62.5,24.3899993896484,23.5,237,0.3516320474777448,0.0,0.30277777777777776,0.38041733547351525,21.69747899159664,0.3382381413359148
9769,6.38000011444092,6.38000011444092,0.0,1.05999994277954,0.409999996423721,4.90000009536743,0.0,23,9,227,724,1996,1.0,409.0,471.0,62.5,24.3899993896484,23.5,259,0.2632113821138211,0.08846153846153847,0.5027777777777778,0.6317073170731707,37.573076923076925,0.20429887410440123
12848,8.39000034332275,8.39000034332275,0.0,1.5,1.20000004768372,5.67999982833862,0.0,26,29,247,812,2116,1.0,380.0,429.0,62.5,24.3899993896484,23.5,302,0.27085201793721975,0.0858085808580858,0.5638888888888889,0.7926509186351706,42.4026402640264,0.16468207642618102
4249,2.76999998092651,2.76999998092651,0.0,0.0,0.0,2.76999998092651,0.0,0,0,224,651,1698,1.0,447.0,470.0,62.5,24.3899993896484,23.5,224,0.2557077625570776,0.0,0.45208333333333334,0.5,18.884444444444444,0.39952941176470586
14331,9.51000022888184,9.51000022888184,0.0,3.4300000667572,1.6599999666214,4.42999982833862,0.0,44,29,241,692,2156,1.0,419.0,464.0,62.5,24.3899993896484,23.5,314,0.3118172790466733,0.13968253968253969,0.48055555555555557,0.7476190476190476,45.49523809523809,0.15043259838124476
9632,6.28999996185303,6.28999996185303,0.0,1.51999998092651,0.540000021457672,4.23000001907349,0.0,21,9,229,761,1916,1.0,400.0,434.0,62.5,24.3899993896484,23.5,259,0.25367286973555336,0.08076923076923077,0.5284722222222222,0.6458852867830424,37.04615384615385,0.19889961590366448
1868,1.22000002861023,1.22000002861023,0.0,0.0,0.0,1.22000002861023,0.0,0,0,96,902,1494,1.0,442.0,470.0,62.5,24.3899993896484,23.5,96,0.0960960960960961,0.0,0.6263888888888889,0.21670428893905191,19.257731958762886,0.7993579454253612
6083,4.0,4.0,0.0,0.219999998807907,0.469999998807907,3.29999995231628,0.0,3,8,210,505,1762,1.0,568.0,608.0,62.5,24.3899993896484,23.5,221,0.30398899587345257,0.013513513513513514,0.3506944444444444,0.3884007029876977,27.4009009009009,0.289612097304405
11611,7.57999992370605,7.57999992370605,0.0,2.13000011444092,0.889999985694885,4.55999994277954,0.0,59,22,251,667,2272,1.0,453.0,494.0,62.5,24.3899993896484,23.5,332,0.332,0.17717717717717718,0.46319444444444446,0.7312775330396476,34.867867867867865,0.19565966241818808
16358,10.710000038147,10.710000038147,0.0,3.86999988555908,1.61000001430511,5.19999980926514,0.0,61,40,265,707,2335,1.0,418.0,443.0,62.5,24.3899993896484,23.5,366,0.3407821229050279,0.16621253405994552,0.4909722222222222,0.8735083532219571,44.572207084468666,0.14273488599547648
4926,3.22000002861023,3.22000002861023,0.0,0.0,0.0,3.22000002861023,0.0,0,0,195,628,1693,1.0,463.0,486.0,62.5,24.3899993896484,23.5,195,0.2366504854368932,0.0,0.4361111111111111,0.4202586206896552,25.132653061224488,0.34361680535823014
3121,2.03999996185303,2.03999996185303,0.0,0.579999983310699,0.400000005960464,1.05999994277954,0.0,8,6,48,222,741,1.0,438.0,475.0,62.5,24.3899993896484,23.5,62,0.21754385964912282,0.12698412698412698,0.15416666666666667,0.14123006833712984,49.53968253968254,0.2373478539397822
8135,6.07999992370605,6.07999992370605,0.0,3.59999990463257,0.379999995231628,2.09999990463257,0.0,86,16,140,728,3405,1.0,419.0,438.0,62.5,24.3899993896484,23.5,242,0.24922760041194644,0.35390946502057613,0.5055555555555555,0.5761904761904761,33.477366255144034,0.4185103244837758
5077,3.78999996185303,3.78999996185303,0.0,0.319999992847443,0.219999998807907,3.25,0.0,15,11,144,776,2551,1.0,432.0,458.0,62.5,24.3899993896484,23.5,170,0.1795142555438226,0.08771929824561403,0.5388888888888889,0.39260969976905313,29.690058479532162,0.5023631350925561
8596,6.42000007629395,6.42000007629395,0.0,3.32999992370605,0.310000002384186,2.77999997138977,0.0,118,30,176,662,4022,1.0,477.0,497.0,62.5,24.3899993896484,23.5,324,0.3282674772036474,0.3630769230769231,0.4597222222222222,0.6778242677824268,26.44923076923077,0.46783761777364197
12087,9.07999992370605,9.07999992370605,0.0,3.92000007629395,1.60000002384186,3.55999994277954,0.0,115,54,199,695,4005,1.0,392.0,413.0,62.5,24.3899993896484,23.5,368,0.3458646616541353,0.3116531165311653,0.4826388888888889,0.9363867684478372,32.75609756097561,0.3313203176704169
14269,10.6599998474121,10.6599998474121,0.0,6.6399998664856,1.27999997138977,2.73000001907349,0.0,184,56,158,472,4274,1.0,406.0,445.0,62.5,24.3899993896484,23.5,398,0.4569460390355913,0.46115288220551376,0.3277777777777778,0.9778869778869779,35.76190476190476,0.2995094604064471
12231,9.14000034332275,9.14000034332275,0.0,5.98000001907349,0.829999983310699,2.3199999332428,0.0,200,37,159,525,4552,1.0,549.0,583.0,90.6999969482422,28.0,23.5,396,0.42950108459869846,0.5037783375314862,0.3645833333333333,0.72,30.808564231738035,0.3721386527141923
9893,7.3899998664856,7.3899998664856,0.0,4.8600001335144,0.720000028610229,1.82000005245209,0.0,114,32,130,623,3625,1.0,527.0,553.0,62.5,24.3899993896484,23.5,276,0.30666666666666664,0.41155234657039713,0.4326388888888889,0.5227272727272727,35.714801444043324,0.36638366686880935
12574,9.42000007629395,9.42000007629395,0.0,7.01999998092651,0.639999985694885,1.75999999046326,0.0,108,23,111,733,3501,1.0,449.0,465.0,62.5,24.3899993896484,23.5,242,0.24795081967213115,0.4444444444444444,0.5090277777777777,0.5377777777777778,51.74485596707819,0.27840954274353874
8330,6.21999979019165,6.21999979019165,0.0,4.11999988555908,0.340000003576279,1.75999999046326,0.0,87,16,113,773,3192,1.0,447.0,480.0,62.5,24.3899993896484,23.5,216,0.21818181818181817,0.4009216589861751,0.5368055555555555,0.48214285714285715,38.38709677419355,0.38314728123874686
10830,8.09000015258789,8.09000015258789,0.0,3.65000009536743,1.6599999666214,2.77999997138977,0.0,110,74,175,670,4018,1.0,414.0,437.0,62.5,24.3899993896484,23.5,359,0.3485436893203884,0.3055555555555556,0.4652777777777778,0.8650602409638555,30.083333333333332,0.3709722093989475
